branch_id,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195,node_196,node_197,node_198,node_199,node_200,node_201,node_202,node_203,node_204,node_205,node_206
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1083_seed1.png_715_566,5.385164807134504,5.830951894845301,6.4031242374328485,7.0,7.0,7.071067811865476,7.280109889280518,8.54400374531753,9.433981132056603,9.848857801796104,10.0,9.433981132056603,8.94427190999916,8.06225774829855,7.211102550927978,6.708203932499369,5.385164807134504,5.0990195135927845,4.0,4.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.1622776601683795,3.0,3.0,2.0,2.0,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.123105625617661,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.123105625617661,4.0,4.0,4.123105625617661,4.47213595499958,4.123105625617661,4.47213595499958,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.242640687119285,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,2.23606797749979,2.8284271247461903,3.0,3.605551275463989,3.605551275463989,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.1622776601683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1083_seed1.png_699_757,5.385164807134504,5.0990195135927845,5.0,5.0,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,3.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,4.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1503_seed0.png_838_701,10.0,9.0,8.0,7.0,6.082762530298219,5.385164807134504,5.0,4.0,4.0,4.0,3.605551275463989,3.0,3.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.605551275463989,3.605551275463989,4.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.1622776601683795,3.605551275463989,3.1622776601683795,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.605551275463989,3.0,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.47213595499958,5.0,4.47213595499958,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.242640687119285,4.123105625617661,4.0,3.0,2.23606797749979,2.8284271247461903,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1573_seed7.png_740_815,7.615773105863909,8.94427190999916,9.433981132056603,10.63014581273465,10.0,10.0,9.055385138137416,8.246211251235321,8.54400374531753,7.615773105863909,6.324555320336759,6.082762530298219,5.0,5.0,5.0,4.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.1622776601683795,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.23606797749979,2.8284271247461903,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.0,2.8284271247461903,2.23606797749979,2.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.605551275463989,3.605551275463989,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.8284271247461903,3.605551275463989,4.123105625617661,4.0,3.0,3.1622776601683795,3.605551275463989,4.0,3.605551275463989,4.242640687119285,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.123105625617661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1615_seed8.png_768_818,4.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,2.8284271247461903,2.23606797749979,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.0,3.0,3.605551275463989,3.605551275463989,4.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,4.0,4.47213595499958,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.0,3.0,3.0,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.242640687119285,4.47213595499958,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.23606797749979,2.8284271247461903,3.0,3.0,4.0,3.0,3.1622776601683795,3.1622776601683795,3.0,3.0,3.0,4.0,4.0,4.242640687119285,4.242640687119285,4.123105625617661,4.123105625617661,4.242640687119285,4.0,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.605551275463989,3.1622776601683795,2.8284271247461903,3.1622776601683795,2.8284271247461903,3.0,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,5.0,4.123105625617661,4.47213595499958,4.0,3.1622776601683795,3.605551275463989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1636_seed6.png_725_816,4.123105625617661,4.0,4.0,4.0,4.123105625617661,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.123105625617661,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.0,3.0,3.1622776601683795,4.47213595499958,4.242640687119285,5.0,4.47213595499958,5.0,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,3.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,2.23606797749979,2.8284271247461903,3.0,3.0,4.0,3.605551275463989,4.123105625617661,4.0,3.0,3.0,3.0,2.23606797749979,2.8284271247461903,2.8284271247461903,2.8284271247461903,3.1622776601683795,4.0,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,4.0,4.0,4.0,3.605551275463989,3.0,3.0,3.0,3.0,3.0,3.0,2.8284271247461903,3.1622776601683795,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,3.0,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1894_seed9.png_689_567,4.0,5.0,5.385164807134504,6.082762530298219,7.0,8.0,9.0,10.04987562112089,10.198039027185567,10.44030650891055,9.848857801796104,10.295630140987,10.816653826391969,10.63014581273465,10.770329614269007,10.0,10.0,9.433981132056603,8.602325267042627,7.810249675906654,7.071067811865476,6.4031242374328485,5.656854249492381,5.0,4.242640687119285,3.605551275463989,3.1622776601683795,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.23606797749979,2.8284271247461903,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.123105625617661,4.0,4.0,4.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.0,3.0,3.605551275463989,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.123105625617661,4.0,3.605551275463989,4.123105625617661,3.605551275463989,4.123105625617661,4.47213595499958,3.1622776601683795,3.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.23606797749979,2.8284271247461903,3.0,3.1622776601683795,4.0,3.605551275463989,4.123105625617661,4.0,3.1622776601683795,3.605551275463989,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.1622776601683795,3.0,3.605551275463989,4.0,3.0,3.0,3.1622776601683795,3.1622776601683795,3.605551275463989,3.1622776601683795,2.8284271247461903,2.8284271247461903,3.0,3.0,2.8284271247461903,3.1622776601683795,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.123105625617661,3.605551275463989,3.605551275463989,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,3.1622776601683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter2014_seed5.png_786_568,7.211102550927978,7.810249675906654,8.48528137423857,9.219544457292889,9.848857801796104,9.433981132056603,9.433981132056603,8.94427190999916,9.486832980505138,8.54400374531753,8.246211251235321,8.06225774829855,8.0,8.0,8.0,7.615773105863909,7.211102550927978,6.708203932499369,5.385164807134504,5.0990195135927845,5.0,4.242640687119285,3.605551275463989,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8284271247461903,2.8284271247461903,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.123105625617661,4.47213595499958,5.0,4.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.0,4.0,4.0,4.0,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,4.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.242640687119285,4.123105625617661,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,5.0,5.0,4.47213595499958,4.123105625617661,4.0,4.0,3.605551275463989,3.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.1622776601683795,4.0,4.242640687119285,4.242640687119285,4.47213595499958,4.123105625617661,4.0,4.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.47213595499958,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,3.605551275463989,4.123105625617661,4.123105625617661,3.1622776601683795,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter2075_seed4.png_769_568,6.708203932499369,7.615773105863909,7.615773105863909,8.246211251235321,8.06225774829855,8.54400374531753,8.94427190999916,8.54400374531753,8.94427190999916,8.54400374531753,8.06225774829855,7.615773105863909,6.324555320336759,5.830951894845301,5.385164807134504,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.0,4.123105625617661,3.605551275463989,4.123105625617661,4.123105625617661,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,4.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.1622776601683795,3.0,3.0,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.47213595499958,4.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.123105625617661,4.0,4.0,3.1622776601683795,3.605551275463989,4.123105625617661,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.0,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,3.1622776601683795,4.0,3.605551275463989,4.0,3.605551275463989,2.8284271247461903,2.23606797749979,2.0,2.0,2.0,2.0,2.8284271247461903,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter2125_seed2.png_840_644,7.0,8.0,9.0,10.0,10.198039027185567,10.44030650891055,9.848857801796104,9.219544457292889,8.54400374531753,7.615773105863909,7.071067811865476,6.0,5.0,5.0,4.123105625617661,4.47213595499958,4.123105625617661,4.47213595499958,4.123105625617661,4.47213595499958,4.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,2.8284271247461903,3.0,4.0,3.605551275463989,4.123105625617661,3.605551275463989,4.123105625617661,4.242640687119285,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.605551275463989,4.0,3.605551275463989,3.0,3.0,3.1622776601683795,2.8284271247461903,2.23606797749979,2.8284271247461903,3.0,3.0,3.605551275463989,4.123105625617661,4.47213595499958,4.123105625617661,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.0,3.0,3.0,2.23606797749979,2.8284271247461903,2.0,2.0,2.0,2.0,2.0,2.0,2.23606797749979,2.8284271247461903,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,3.605551275463989,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.605551275463989,4.0,4.0,4.0,4.47213595499958,5.0,4.242640687119285,3.605551275463989,3.0,3.0,2.8284271247461903,2.23606797749979,3.0,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.123105625617661,3.605551275463989,4.123105625617661,4.123105625617661,3.605551275463989,4.123105625617661,3.605551275463989,4.123105625617661,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
